Reviewed by,Notes,"Score (-1=copyright, ?=questionable, 0=unrelated, 1=poor, 2=average, 3=good, 4=great, 5=pro, Approved=assume okay given past videos)",In playlist on anyTVgames?,YouTube views,User,Country Code,Country Name,Video_Link,Video_Offer,Video_Clicks
Sohaib,,3,,75,Groposila Gabriel,,,www.youtube.com/watch?v=w3kNPcbSDJg,Warframe,1
Tyler,,3,,"8,212",Hans-Kristian Grymyr,DK,Denmark,www.youtube.com/watch?v=FAfj7tFzIHs,PlanetSide 2,5
Tyler,,3,,13,Haroonmovies,UK,United Kingdom,www.youtube.com/watch?v=O8R7r-UnVdM,Warframe,1
Tyler,,3,,36,hazardousgamerss,US,United States,www.youtube.com/watch?v=5gEfD7CSZrM,War Thunder,1
Tyler,,3,,45,hazardousgamerss,,,www.youtube.com/watch?v=I9ahSXYGhxA,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,"1,220",HD32PLAY,UK,United Kingdom,www.youtube.com/watch?v=3iEYMLZtSqE,DC Universe Online (DCUO),1
Seb,,3,,"5,302",huy tran,US,United States,www.youtube.com/watch?v=fFyCBuobinI,Age of Wushu,11
Seb,,3,,"4,122",huy tran,US,United States,www.youtube.com/watch?v=I-bAFmwv1QM,Age of Wushu,15
Seb,,3,,"3,607",huy tran,US,United States,www.youtube.com/watch?v=rgPX9ajoW6k,Age of Wushu,33
Seb,,3,,"3,539",huy tran,US,United States,www.youtube.com/watch?v=5mv7lJ8w8g8,Age of Wushu,2
Seb,,3,,"1,979",huy tran,US,United States,www.youtube.com/watch?v=0W3rJGFb5k0,Age of Wushu,2
Seb,,3,,"1,442",huy tran,US,United States,www.youtube.com/watch?v=rlLQAeVPOYM,Age of Wushu,8
Seb,,3,,"1,211",huy tran,US,United States,www.youtube.com/watch?v=Kq4atypSJhY,Age of Wushu,3
Seb,,3,,"1,143",huy tran,US,United States,www.youtube.com/watch?v=S0uxiQJ9mbA,Age of Wushu,4
Seb,,3,,"1,053",huy tran,US,United States,www.youtube.com/watch?v=fytRG4WRG-M,Age of Wushu,5
Seb,,3,,761,huy tran,US,United States,www.youtube.com/watch?v=ClW9rIVuNxA,Age of Wushu,3
Seb,,3,,708,huy tran,US,United States,www.youtube.com/watch?v=8BI1ePPQknk,Age of Wushu,9
Seb,,3,,695,huy tran,US,United States,www.youtube.com/watch?v=Yrl88XmT4eo,Age of Wushu,1
Seb,,3,,633,huy tran,US,United States,www.youtube.com/watch?v=3Lyi_CqCuLI,Age of Wushu,4
Daan,,3,,564,huy tran,US,United States,www.youtube.com/watch?v=Rz2fkofWSHE,Age of Wushu,3
Daan,,3,,419,huy tran,US,United States,www.youtube.com/watch?v=DbWY_lAxBxE,Age of Wushu,1
Daan,,3,,415,huy tran,US,United States,www.youtube.com/watch?v=NMIvOdy_YX8,Age of Wushu,2
Daan,,3,,399,huy tran,US,United States,www.youtube.com/watch?v=-nUS7tMVNuo,Age of Wushu,4
Daan,,3,,312,huy tran,US,United States,www.youtube.com/watch?v=UK0pH3MrwOk,Age of Wushu,1
Daan,,3,,294,huy tran,US,United States,www.youtube.com/watch?v=ZvAtwigtagU,Age of Wushu,1
Daan,,3,,279,huy tran,US,United States,www.youtube.com/watch?v=pXBeofCFwf4,Age of Wushu,1
Daan,,3,,251,huy tran,US,United States,www.youtube.com/watch?v=znwP8jnSShc,Age of Wushu,1
Daan,,3,,251,huy tran,US,United States,www.youtube.com/watch?v=srF247T5Di4,Age of Wushu,1
Daan,,3,,246,huy tran,US,United States,www.youtube.com/watch?v=v1XjKS2Q8YQ,Age of Wushu,3
Daan,,3,,223,huy tran,US,United States,www.youtube.com/watch?v=VgUus1Ti1o8,Age of Wushu,1
Daan,,3,,184,huy tran,US,United States,www.youtube.com/watch?v=MGpxHvymJ20,Age of Wushu,4
Daan,,3,,170,huy tran,US,United States,www.youtube.com/watch?v=0vicpqXnbKg,Age of Wushu,1
Daan,,3,,165,huy tran,US,United States,www.youtube.com/watch?v=5sH6ZiRp5q0,Age of Wushu,1
Daan,,3,,132,huy tran,US,United States,www.youtube.com/watch?v=3dqI6uAQZ_4,Age of Wushu,1
Daan,,3,,83,huy tran,US,United States,www.youtube.com/watch?v=TWtwENWbhA8,Age of Wushu,1
Sheldon,,3,1,"310,692",Hyun,US,United States,www.youtube.com/watch?v=9euPanyoJbE,League of Legends,137
Tyler,,3,,"4,707",Ian Stapleton,US,United States,www.youtube.com/watch?v=5BDA3iyP9S8,Elsword,209
Tyler,,3,,"1,138",Ian Stapleton,US,United States,www.youtube.com/watch?v=tDStqkD78fw,Smashmuck Champions,59
Tyler,,3,,"11,416",Ianan90,UK,United Kingdom,www.youtube.com/watch?v=f7YlwMvnsOA,PlanetSide 2,3
Seb,,3,,57,IHelpUrID3vice,CA,Canada,www.youtube.com/watch?v=TL3k_w0j6vs,Imperium Galactic War,1
Tyler,,3,,851,IliasLP,DE,Germany,www.youtube.com/watch?v=j6HwMbsFf2o,S4 League,4
Tyler,,3,,161,ItzGamingProductions,UK,United Kingdom,www.youtube.com/watch?v=XCSTbG5kano,Renaissance Heroes,6
Sohaib,,3,,"8,204",Jakub Zakrzewski,,,www.youtube.com/watch?v=R7k2XBIJb5E,League of Legends,1
Sohaib,,3,,"5,410",Jakub Zakrzewski,,,www.youtube.com/watch?v=Y2fVy0xz1dY,League of Legends,1
Sohaib,,3,,"13,996",James Longman,UK,United Kingdom,www.youtube.com/watch?v=vHmiLDEyFKs,Planetside 2,2
Sohaib,,3,,"8,320",James Longman,UK,United Kingdom,www.youtube.com/watch?v=2jgqOukcOeQ,PlanetSide 2,1
Sohaib,,3,,"32,721",James Rychlo,CA,Canada,www.youtube.com/watch?v=LORXZJdqqtI,League of Legends,3
Tyler,,3,,301,Jarro,DE,Germany,www.youtube.com/watch?v=TjqB6XWqnQQ,Forsaken World,2
Sohaib,,3,,"35,871",Javier Diaz,US,United States,www.youtube.com/watch?v=5NG-crJii5E,League of Legends,9
Sohaib,,3,,"27,619",Javier Diaz,US,United States,www.youtube.com/watch?v=hquC0XaOs0c,League of Legends,8
Tyler,,3,,"5,452",JayEx23,UK,United Kingdom,www.youtube.com/watch?v=scLS9G4YpiY,Ghost Recon,234
Tyler,,3,,"3,351",JayEx23,UK,United Kingdom,www.youtube.com/watch?v=Gf1REnnONC0,Ghost Recon,103
Tyler,,3,,"3,382",Jeremy Stratton,US,United States,www.youtube.com/watch?v=_050ziRlBug,Age of Wushu,24
Tyler,,3,,"8,357",Jeremy Stratton,US,United States,www.youtube.com/watch?v=C3_8l5HeUAU,Age of Wushu,24
Jesse,,3,,159,Jesse Malec,US,United States,www.youtube.com/watch?v=T43HsNGyVM0,Imperium Galactic War,2
sheldon,,3,1,"26,864",JJJ0nas,US,United States,www.youtube.com/watch?v=igl7e-MVkKk,War Thunder,20
sheldon,,3,1,"16,314",JJJ0nas,US,United States,www.youtube.com/watch?v=VlZ4keNrTnA,War Thunder,14
Tyler,,3,,"12,058",JJJ0nas,US,United States,www.youtube.com/watch?v=TSZEB079-6I,War Thunder,9
Jesse,,3,,"1,025",jmoneygaming,US,United States,www.youtube.com/watch?v=sAvxl0RETBk,Starcraft 2,2
Jesse,,3,,"1,877",Joel Shepherd,US,United States,www.youtube.com/watch?v=vYArAeWn9cQ,Lord of the Rings Online (LOTRO),1
Jesse,,3,,"2,139",Jollygoodfellowz,US,United States,www.youtube.com/watch?v=umryvagHlzc,Ghost Recon,1
Jesse,,3,,"7,036",Jontrepreneur Inc.,US,United States,www.youtube.com/watch?v=DX1it8GIKOU,Age of Wushu,122
Jesse,,3,,"2,923",Jontrepreneur Inc.,US,United States,www.youtube.com/watch?v=6X0xSJCBiSQ,Age of Wushu,9
Jesse,,3,,"1,271",Jontrepreneur Inc.,US,United States,www.youtube.com/watch?v=MAlz0_ywdB0,Age of Wushu,11
Jesse,,3,,236,Jontrepreneur Inc.,US,United States,www.youtube.com/watch?v=L4hpSPqEGO0,Hawken,1
Sohaib,,3,,"27,083",Kaiyuna,CA,Canada,www.youtube.com/watch?v=1O9AMiUoNcs,Forsaken World,3
Sohaib,,3,,"10,990",Kaiyuna,CA,Canada,www.youtube.com/watch?v=NWXinEK7r9Y,Forsaken World,6
Tyler,,3,,802,Kellth,US,United States,www.youtube.com/watch?v=3CuwcYEc0_M,League of Legends,1
Tyler,,3,,280,Kellth,US,United States,www.youtube.com/watch?v=E36o5xn5cQY,League of Legends,1
Tyler,,3,,"6,963",Kellth,US,United States,www.youtube.com/watch?v=w9gdpYIcem0,Battlefield Heroes,37
Sohaib,,3,,579,Kendall Smith,US,United States,www.youtube.com/watch?v=2ISrQ9kkE40,Warframe,1
Sohaib,,3,,480,Kendall Smith,US,United States,www.youtube.com/watch?v=pIFNRS533iA,Warframe,1
Sohaib,,3,,458,Kendall Smith,US,United States,www.youtube.com/watch?v=Jv6aXuwhMPw,Warframe,2
sheldon,,3,1,"25,573",KinatVideo,BY,Belarus,www.youtube.com/watch?v=qNSceH9QNDc,Scarlet Blade,444
Tyler,,3,,"4,187",KinatVideo,BY,Belarus,www.youtube.com/watch?v=07a9YZ6BupM,Scarlet Blade,37
Tyler,,3,,"3,540",KinatVideo,BY,Belarus,www.youtube.com/watch?v=h8QxZAdeEZA,S4 League,49
Tyler,,3,,"2,995",KinatVideo,BY,Belarus,www.youtube.com/watch?v=_kokeDjx57k,Tera,19
Tyler,,3,,47,KinkedLink,UK,United Kingdom,www.youtube.com/watch?v=kyVALOOS19Q,Warframe,1
Tyler,,3,,159,Kirill Minaev,UA,Ukraine,www.youtube.com/watch?v=G2X7zeynuUg,World of Tanks,1
Tyler,,3,,14,KLIC Games,UK,United Kingdom,www.youtube.com/watch?v=rQDTmCOw0bM,Warframe,1
Tyler,,3,,240,Laurentiu Cristian,RO,Romania,www.youtube.com/watch?v=JkUXxC8KgVQ,Warframe,1
Tyler,,3,,115,Laurentiu Cristian,RO,Romania,www.youtube.com/watch?v=gL66Frn-PAU,Warframe,1
Tyler,,3,,"1,102",Legitrsgiving,US,United States,www.youtube.com/watch?v=2ao48Rz7cSY,The Hobbit,46
Tyler,,3,,365,Legitrsgiving,US,United States,www.youtube.com/watch?v=cZ-hLk6JYMY,The Hobbit,10
Tyler,,3,,364,Legitrsgiving,US,United States,www.youtube.com/watch?v=j5oZtk321AA,The Hobbit,4
Tyler,,3,,265,Legitrsgiving,US,United States,www.youtube.com/watch?v=ZtCLnk-dJ7s,The Hobbit,11
Tyler,,3,,202,Legitrsgiving,US,United States,www.youtube.com/watch?v=NRko0xJ-4oU,The Hobbit,9
Tyler,,3,,68,Legitrsgiving,US,United States,www.youtube.com/watch?v=wTNnytbVfy0,Ghost Recon,11
Tyler,,3,,"3,474",Leonardo Di Giacomo,CA,Canada,www.youtube.com/watch?v=LDdP2cKG7qg,Guild Wars 2,4
Sohaib,,3,,"13,430",Levente Halapi,,,www.youtube.com/watch?v=3VYRDcV9-sc,World of Tanks,1
Sohaib,,3,,298,Levente Halapi,HU,Hungary,www.youtube.com/watch?v=VGFRVayUDXc,World of Tanks,1
Sohaib,,3,,246,Levente Halapi,,,www.youtube.com/watch?v=QuTojpJgI-I,World of Tanks,1
Tyler,,3,,213,LilH3ro,NO,Norway,www.youtube.com/watch?v=2Qv5JYuOp4s,Team Fortress 2,2
Tyler,,3,,202,LilH3ro,NO,Norway,www.youtube.com/watch?v=w2PPGAl84do,Team Fortress 2,3
Tyler,,3,,736,LimboZone,UK,United Kingdom,www.youtube.com/watch?v=pfhLcgpmJPs,Age of Wushu,4
Tyler,,3,,301,LimboZone,UK,United Kingdom,www.youtube.com/watch?v=5oQ1uXV_6hY,Ghost Recon,2
Tyler,,3,,235,LimboZone,UK,United Kingdom,www.youtube.com/watch?v=1e3E4OqignY,Tera,12
Sohaib,,3,,929,LiquidSolidus9000,US,United States,www.youtube.com/watch?v=_l7hewNh1h0,Star Wars: The Old Republic (SWTOR),6
Tyler,,3,,79,LittleBIgGuild,UK,United Kingdom,www.youtube.com/watch?v=WNnzXu8o3gA,The Hobbit,3
Tyler,,3,,19,LittleBIgGuild,UK,United Kingdom,www.youtube.com/watch?v=kLlVTpFXBuA,Tera,1
Tyler,,3,,18,LittleBIgGuild,UK,United Kingdom,www.youtube.com/watch?v=_eUv6LkDhK8,Crystal Saga,1
Sohaib,,3,,"24,309",loleaks,LT,Lithuania,www.youtube.com/watch?v=kWBy7gj22ZQ,League of Legends,1
Sohaib,,3,,"14,659",loleaks,LT,Lithuania,www.youtube.com/watch?v=vnIxSJxtGyg,League of Legends,1
Sohaib,,3,,"5,546",Lucie VodiÄkovÃ¡,,,www.youtube.com/watch?v=vuS4I3OL5Tg,World of Tanks,72
Sohaib,,3,,"4,681",Lucie VodiÄkovÃ¡,,,www.youtube.com/watch?v=8cgHzuWMqZo,World of Tanks,177
Sohaib,,3,,"1,446",Lucie VodiÄkovÃ¡,,,www.youtube.com/watch?v=cn1b7uHo7Kg,World of Tanks,58
Sohaib,,3,,"4,193",Luke captmytre@hotmail.com,,,www.youtube.com/watch?v=6Ono93QQkeQ,World of Tanks,1
Sohaib,,3,,"1,728",Luke captmytre@hotmail.com,UK,United Kingdom,www.youtube.com/watch?v=ZHaZV6L0Mms,Warframe,1
Sohaib,,3,,"11,548",MÃ¡rio SÃ©rgio,BR,Brazil,www.youtube.com/watch?v=sF7nGQlRcoI,Aion,4
Sohaib,,3,,"9,136",MÃ¡rio SÃ©rgio,BR,Brazil,www.youtube.com/watch?v=hG3b4_kcL1A,Aion,3
Sohaib,,3,,303,MÃ¡rio SÃ©rgio,BR,Brazil,www.youtube.com/watch?v=GcWoPp4P2cw,Aion,2
Tyler,,3,,"1,236",Mads Emil Buur Heisel,DK,Denmark,www.youtube.com/watch?v=tiZPiPuqguI,Age of Wushu,27
Sohaib,,3,,"4,012",Martijn Jonker,NL,Netherlands,www.youtube.com/watch?v=QvB_Vlf8hcw,PlanetSide 2,1
Sohaib,,3,,"1,224",Martijn Jonker,NL,Netherlands,www.youtube.com/watch?v=zsnv_zXfEwk,PlanetSide 2,2
Sohaib,,3,,"1,002",Martijn Jonker,NL,Netherlands,www.youtube.com/watch?v=CP42DdxQzgs,PlanetSide 2,1
Sohaib,,3,,374,Martijn Jonker,NL,Netherlands,www.youtube.com/watch?v=tBttKtH2cR4,Planetside 2,1
Sohaib,,3,,94,Martijn Jonker,NL,Netherlands,www.youtube.com/watch?v=HK6NpgOjKxw,Planetside 2,1
Tyler,,3,,"18,240",matt daniels,US,United States,www.youtube.com/watch?v=nT-BS9nkq9s,Star Wars: The Old Republic (SWTOR),5
Sohaib,,3,,"1,425",Matthew Reed,US,United States,www.youtube.com/watch?v=KMXa8h8H4DM,League of Legends,3
Sohaib,,3,,60,Matthew Reed,US,United States,www.youtube.com/watch?v=gilOXxw-dbc,League of Legends,1
Sohaib,,3,,57,Matthew Reed,US,United States,www.youtube.com/watch?v=21KrDSP3bus,League of Legends,1
Sohaib,,3,,30,Matthew Reed,US,United States,www.youtube.com/watch?v=A6Q95CUWMa4,League of Legends,1
Jesse,,3,,"19,503",Merrell Works LLC,US,United States,www.youtube.com/watch?v=4YwdPfP9GRw,PlanetSide 2,10
Jesse,,3,,"11,198",Merrell Works LLC,US,United States,www.youtube.com/watch?v=kfXPDhZQJmM,PlanetSide 2,1
Tyler,,3,,"5,577",Merrell Works LLC,,,www.youtube.com/watch?v=yJyFIRMHW9U,PlanetSide 2,1
Tyler,,3,,"4,662",Merrell Works LLC,,,www.youtube.com/watch?v=9FDs-M9xnBw,PlanetSide 2,1
Tyler,,3,,"1,713",Merrell Works LLC,,,www.youtube.com/watch?v=AeBeV-N3UL8,PlanetSide 2,2
Tyler,,3,,"1,395",Merrell Works LLC,,,www.youtube.com/watch?v=gfIdZzUDQRc,War Thunder,20
Tyler,,3,,623,Merrell Works LLC,,,www.youtube.com/watch?v=phccDEozOkc,PlanetSide 2,1
Jesse,,3,,261,mikethepenguinn,US,United States,www.youtube.com/watch?v=ov7XhLRyRso,Tera,7
Eric,,3,,"116,930",Mmolook,US,United States,www.youtube.com/watch?v=3NinM8mGakY,DC Universe Online (DCUO),9
Eric,,3,,"66,675",Mmolook,US,United States,www.youtube.com/watch?v=cwkIszeP6ao,DC Universe Online (DCUO),4
Eric,,3,,"55,124",Mmolook,US,United States,www.youtube.com/watch?v=qlTUyt0a2KE,DC Universe Online (DCUO),1
Eric,,3,,"38,781",Mmolook,US,United States,www.youtube.com/watch?v=6KoaEkEenJ4,DC Universe Online (DCUO),4
Eric,,3,,"21,608",Mmolook,US,United States,www.youtube.com/watch?v=7_yc_D-efOQ,Star Trek Online,2
Eric,,3,,"20,996",Mmolook,US,United States,www.youtube.com/watch?v=i2D6pVsqqgM,DC Universe Online (DCUO),1
Eric,,3,,"17,014",Mmolook,US,United States,www.youtube.com/watch?v=Zre0BC0QwMs,DC Universe Online (DCUO),2
Eric,,3,,"11,058",Mmolook,US,United States,www.youtube.com/watch?v=jT6AffSeJt0,Star Trek Online,2
Eric,,3,,"7,612",Mmolook,US,United States,www.youtube.com/watch?v=6-LiQqpJXJg,DC Universe Online (DCUO),1
Eric,,3,,"7,447",Mmolook,US,United States,www.youtube.com/watch?v=kQwcravSc40,DC Universe Online (DCUO),3
Eric,,3,,"6,412",Mmolook,US,United States,www.youtube.com/watch?v=-TXoexTXsMM,Drakensang Online,3
Eric,,3,,181,Mmolook,US,United States,www.youtube.com/watch?v=ZWiCGOlHj0U,Scarlet Blade,2
Tyler,,3,,"6,898",MrLibertyStudios,US,United States,www.youtube.com/watch?v=zjW0kANb984,Minecraft,2
Tyler,,3,,"4,871",MrLibertyStudios,US,United States,www.youtube.com/watch?v=l8uZZSgHH2E,Star Wars: The Old Republic (SWTOR),3
Tyler,,3,,993,MrLibertyStudios,US,United States,www.youtube.com/watch?v=S9p3cRDyLlA,Star Wars: The Old Republic (SWTOR),2
Tyler,,3,,786,MrLibertyStudios,US,United States,www.youtube.com/watch?v=opmPq0phh-s,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,602,MrLibertyStudios,US,United States,www.youtube.com/watch?v=sdr6Rl0GEXs,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,517,MrLibertyStudios,US,United States,www.youtube.com/watch?v=4j5ohAAs_7U,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,487,MrLibertyStudios,US,United States,www.youtube.com/watch?v=ofZkJrBVz9A,Terraria,1
Tyler,,3,,381,MrLibertyStudios,US,United States,www.youtube.com/watch?v=d0tVQ6NynZ8,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,361,MrLibertyStudios,US,United States,www.youtube.com/watch?v=Njey0tQu-sA,Star Wars: The Old Republic (SWTOR),2
Tyler,,3,,232,MrLibertyStudios,US,United States,www.youtube.com/watch?v=hQBOgC3vSeY,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,211,MrLibertyStudios,US,United States,www.youtube.com/watch?v=2QU8vZvOy7c,PlanetSide 2,2
Tyler,,3,,175,MrLibertyStudios,US,United States,www.youtube.com/watch?v=SIFWmQEteq0,Star Wars: The Old Republic (SWTOR),1
Tyler,,3,,171,MrLibertyStudios,US,United States,www.youtube.com/watch?v=pfPL3tVHTBk,Terraria,1
Tyler,,3,,155,MrLibertyStudios,US,United States,www.youtube.com/watch?v=jTPM-PSLD_I,Star Wars: The Old Republic (SWTOR),2
Tyler,,3,,91,MrLibertyStudios,US,United States,www.youtube.com/watch?v=pDg-puDx1BU,Terraria,1
Tyler,,3,,"1,751",MrWolfrang,HU,Hungary,www.youtube.com/watch?v=w2fENaRDif8,Star Trek Online,6
Tyler,,3,,"1,592",NecessaryGaming,US,United States,www.youtube.com/watch?v=yZ28pdRs5L0,Elsword,172
Toby,,3,,26,Nicolas Carra,US,United States,www.youtube.com/watch?v=8J7Rsg-cdhM,Call of Duty,1
Sohaib,,3,,"6,103",NMPproductions,NL,Netherlands,www.youtube.com/watch?v=wAAlTItcwMo,Marvel Heroes,4
Sohaib,,3,,"4,867",NMPproductions,NL,Netherlands,www.youtube.com/watch?v=pw-rEzxQyEE,Marvel Heroes,5
Sohaib,,3,,"3,521",NMPproductions,NL,Netherlands,www.youtube.com/watch?v=k-B-a8w9UbE,Panzar,1
sheldon,,3,1,"26,087",Not Casuals,CA,Canada,www.youtube.com/watch?v=7_Z6yq5I_XU,Tera,23
sheldon,,3,1,"22,371",Not Casuals,CA,Canada,www.youtube.com/watch?v=OC1T87pKVi0,Tera,17
Sohaib,,3,,"230,967",Not Casuals,CA,Canada,www.youtube.com/watch?v=y73b0CouG5Q,Star Wars: The Old Republic (SWTOR),7
Sohaib,,3,,950,Not Casuals,CA,Canada,www.youtube.com/watch?v=MfYrrNmqeuo,Tera,5
Sohaib,,3,,"3,695",NotAsEasyAsItSounds,RS,Serbia,www.youtube.com/watch?v=gKq-g7Ghy4k,Star Wars: The Old Republic (SWTOR),1
Sohaib,,3,,"7,246",NuclearSharkhead Productions,US,United States,www.youtube.com/watch?v=S-hGgoc2aas,Warframe,1
Tyler,,3,,"37,665",Peter Carey,UK,United Kingdom,www.youtube.com/watch?v=PjwUe06GRhk,Guild Wars 2,9
Sohaib,,3,,491,Philip Ludington,US,United States,www.youtube.com/watch?v=Qjja5fDdQY4,Minecraft,4
Tyler,,3,,94,PopStockz,US,United States,www.youtube.com/watch?v=ou3sXEgnp8s,Ghost Recon,1
Tyler,,3,,68,PopStockz,US,United States,www.youtube.com/watch?v=9AMTZV4YPgI,Ghost Recon,1
Tyler,,3,,61,PopStockz,US,United States,www.youtube.com/watch?v=ca6p5-VV6PQ,Ghost Recon,1
Sohaib,,3,,"1,829",Preston McNair,US,United States,www.youtube.com/watch?v=1tBLN81XrUA,League of Legends,1
Sohaib,,3,,34,Preston McNair,US,United States,www.youtube.com/watch?v=N1y2g3aa0BI,Maple Story,1
Sohaib,,3,,22,Preston McNair,US,United States,www.youtube.com/watch?v=15cE5iZH_ho,Battlefield Heroes,1
Tyler,,3,,"13,295",PureGamingVidz8008,UK,United Kingdom,www.youtube.com/watch?v=B368ZlT-3AI,League of Legends,4
Tyler,,3,,15,Recon Night,HK,Hong Kong,www.youtube.com/watch?v=azCs-RAaFv0,Warframe,1
Tyler,,3,,"4,622",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=uO262NOIPNU,Tera,102
Tyler,,3,,"3,506",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=1NINmIuQLMQ,Scarlet Blade,127
Tyler,,3,,"2,189",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=enimU2WWXJY,Tera,34
Tyler,,3,,"1,156",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=NT71pOHzIGM,Tera,2
Tyler,,3,,"1,086",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=-iW4aLoA6Io,Tera,14
Tyler,,3,,"1,046",RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=pXm2q7VjQqs,Star Wars: The Old Republic (SWTOR),12
Tyler,,3,,766,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=uq09ywyY_Ng,Tera,12
Tyler,,3,,637,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=vd4DxUxXG64,Tera,5
Tyler,,3,,614,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=59nyTGjmfkY,Tera,1
Tyler,,3,,559,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=jsrlQLvLuAI,Elsword,8
Tyler,,3,,517,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=O3GlWFcqY1g,Elsword,25
Tyler,,3,,408,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=ciHfyw_thFg,Tera,2
Tyler,,3,,406,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=hERCOQaTzvA,Forge of Empires,23
Tyler,,3,,377,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=lO1QTmtGE08,Age of Wushu,6
Tyler,,3,,323,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=LR3rq93Le2Q,World of Warcraft,1
Tyler,,3,,289,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=WCT1zxF-GYw,RaiderZ,1
Tyler,,3,,285,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=i0MK1U7NrjM,Tera,1
Tyler,,3,,278,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=d-uSsoihOvI,Edgeworld,18
Tyler,,3,,206,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=0EBy15GPEOw,RaiderZ,1
Tyler,,3,,199,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=hJFmmZNa7Vg,Tera,6
Tyler,,3,,185,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=3fBd8U6P2QM,Allods Online,20
Tyler,,3,,133,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=VB7Fpy1Msuw,Ghost Recon,2
Tyler,,3,,133,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=dSkYLljHMM8,EverQuest,2
Tyler,,3,,126,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=FInvOoKMt9o,Command & Conquer: Tiberium Alliances,3
Tyler,,3,,88,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=7-VbZvXG8y4,World of Warcraft,1
Tyler,,3,,84,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=fvHj6xK0qGg,Ghost Recon,1
Tyler,,3,,77,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=btWH3EDbOXQ,Allods Online,6
Tyler,,3,,53,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=qwvEABMcFDY,Ghost Recon,1
Tyler,,3,,23,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=wJFtTF1tBv4,Elsword,1
Sohaib,,3,,13,RED LIGHT BROADCASTING NETWORK,,,www.youtube.com/watch?v=C_QoQtq9sRQ,EverQuest,1
Sohaib,,3,,"9,047",Ricardo,,,www.youtube.com/watch?v=ef1Fj0AH94g,Neverwinter,11
Sohaib,,3,,"1,497",RikPlastik,BE,Belgium,www.youtube.com/watch?v=qwNKq1R_aCY,League of Legends,1
Tyler,,3,,545,Ritoras,GR,Greece,www.youtube.com/watch?v=pW9GtsIMt0A,Neverwinter,5
Tyler,,3,,130,RoialGamming,RO,Romania,www.youtube.com/watch?v=LToApic8LSw,Elsword,6
Tyler,,3,,52,Rolf de Nes,NL,Netherlands,www.youtube.com/watch?v=1dGcIkpVRKo,Planetside 2,2
Tyler,,3,,39,Rolf de Nes,NL,Netherlands,www.youtube.com/watch?v=SJIFJbP62M0,PlanetSide 2,3
sheldon,,3,1,"19,363",Ronald Schakenraad,NL,Netherlands,www.youtube.com/watch?v=Gugt5p4jpSc,Maple Story,12
sheldon,,3,1,"15,009",Ronald Schakenraad,NL,Netherlands,www.youtube.com/watch?v=ivSjemlSnhM,Maple Story,28
sheldon,,3,1,"11,852",rowenaxmarie,US,United States,www.youtube.com/watch?v=bOeAfeRXe3g,Age of Wushu,12
Sohaib,,3,,"4,930",Ryan Johnson,US,United States,www.youtube.com/watch?v=XJyCxeN82jg,Call of Duty,8
